16884,-1804,4144,27028,968,7772,0
16832,-2580,3692,19208,1632,8576,0
16128,-1764,2532,18408,-1896,5592,0
16228,-1416,1964,9020,256,4380,0
18368,376,2436,13896,2160,5772,0
22732,24,-3652,8736,-1568,7928,0
23144,1756,1748,17872,9380,7068,0
16616,-8872,10952,15612,-1784,2096,0
10216,5496,17520,17236,7376,1188,0
6900,-5324,19116,16668,912,1816,0
8492,5736,8948,16020,4212,2200,0
12448,1224,10472,15992,2424,2420,0
19016,2228,10660,16556,3780,3352,0
20156,264,8480,16716,2288,3084,0
18268,592,5264,15556,752,2356,0
9780,0,3120,17608,1832,2920,0
14060,-1676,9596,20404,1696,1784,0
13248,2248,4496,28500,-3152,-7736,0
18508,-7476,7480,24104,4884,7436,0
14388,2588,4376,15520,7328,8484,0
15856,-5268,2840,7800,-5208,15248,0
16224,-1592,2488,8160,-1756,6120,0
16800,-3288,3460,8364,-2200,11160,0
16796,-1028,3252,11572,-4772,9892,0
16288,-1880,3292,15352,-1256,9088,0
16396,-1428,3388,21292,1320,7996,0
16820,-2256,1884,17956,-2376,7020,0
17176,-1608,2048,10224,2212,5200,0
20568,-3072,292,32767,808,-3316,0
26708,4540,-3892,18608,-6872,8948,0
21076,-9996,14376,18032,5432,1292,0
11276,-696,15660,16176,1864,1716,0
9336,5184,9104,16316,3416,1044,0
4364,1252,10668,16776,2344,2316,0
10592,1416,10644,16628,1024,2028,0
13160,2992,10160,15748,4292,3816,0
18136,3076,11080,16664,972,3732,0
20968,-2160,6264,17228,2188,1908,0
16784,3512,6212,17016,1216,2540,0
8164,-2484,4532,17328,2192,2896,0
21940,-4088,-20880,17936,176,2468,0
7608,7588,2088,25784,-2348,-4956,0
19484,-1656,2984,25696,1192,8704,0
18604,-4552,4068,7644,2384,10660,0
16016,3268,320,9224,-7972,10892,0
17468,-1552,2364,15940,3912,5860,0
17060,-5428,4560,11880,-12160,10952,0
16788,-824,4028,13480,-2548,10644,0
15888,-1384,3488,16280,2160,9148,0
15484,-2028,3744,19164,-3504,6336,0
14992,-1408,4496,15748,1752,6288,0
16128,-2612,4396,10332,-544,3396,0
15588,-2116,4000,32767,308,-25892,0
17744,-232,6464,13008,-4864,1472,0
14936,1516,13912,18360,5096,3032,0
11332,-1364,15296,18696,1860,2384,0
10316,1264,13408,16888,1860,2148,0
12592,908,10948,16288,2380,1080,0
11988,220,10264,17192,-776,1168,0
13868,2220,8496,16436,3432,2020,0
14080,5164,8076,17088,-216,1568,0
14992,7032,7184,16436,2256,3308,0
15056,3744,4872,16112,2188,3752,0
14856,5084,3724,16296,1888,3044,0
15544,4296,2444,16208,2192,2912,0
15812,3936,1684,16020,2312,1892,0
16092,3940,256,16256,2044,1880,0
16040,1620,204,16064,796,4388,0
15936,2188,-156,16316,2216,6992,0
15440,-80,-1656,15868,1216,4304,0
16140,720,-1324,16104,1556,6504,0
16128,-1548,-1144,15748,1652,1628,0
16012,-744,-2188,16512,1000,4572,0
16496,-2872,-3252,15912,-844,8056,0
14652,488,-1976,16280,184,4996,0
15828,864,-900,15172,1056,4544,0
16492,-3696,-1824,15680,-664,6616,0
15248,-2464,-1672,18064,-1140,4444,0
16416,-1652,468,19568,4388,1680,0
15916,-3244,2088,21384,8064,3820,0
16292,-2532,3516,13732,3048,12976,0
16660,-1516,2804,17456,5472,7220,0
16956,-12884,5256,11984,-2976,9592,0
18460,4552,5012,15768,596,9088,0
16228,-1920,2624,15304,2248,10164,0
16716,-672,6076,18984,2364,10396,0
15640,-1288,6404,18576,-776,6732,0
15328,-1560,5260,14860,-540,5768,0
16584,-948,4512,9816,-52,2608,0
16748,264,5112,14340,2232,4548,0
21352,-2216,1956,10232,-7220,5176,0
19384,3016,3436,19216,10368,5832,0
20128,-6680,8236,15408,-1316,1768,0
10960,2284,14348,16152,4424,228,0
4380,4688,18704,16272,592,2228,0
11984,5360,8596,16684,2028,2512,0
12736,6044,9240,16256,3776,1120,0
15448,5636,9576,16232,712,2808,0
15732,696,8752,16848,-700,4892,0
19016,1400,4836,16464,1996,3052,0
14356,1120,6640,18184,-60,2564,0
13628,-280,10088,18600,1488,-512,0
27356,392,-3460,24820,-1560,-136,0
16924,-5960,2576,23468,1788,588,0
14872,652,-176,19924,5412,8604,0
16616,-5108,-664,6020,2224,19296,0
15272,-1592,-716,11312,-464,8272,0
15900,-3076,1052,11196,-1272,8760,0
16416,-544,4688,13008,-4080,8944,0
16472,-2556,4580,15436,-3876,9664,0
16824,-2144,4228,20400,-428,8772,0
16464,-1348,2548,19856,1156,4384,0
16640,-1508,1924,7104,-2044,5072,0
18304,-888,3932,14044,2584,6972,0
20504,-3040,1980,32767,7208,-160,0
23128,4228,-5140,21760,-2256,7196,0
22580,-8180,11748,16840,1896,512,0
11360,-1588,18732,16720,452,1948,0
12640,1832,8084,16552,4108,4784,0
17300,2736,11700,16488,1908,3476,0
10960,1376,12232,16620,976,2980,0
17336,2424,12952,15836,2520,2816,0
19000,2428,8988,16040,2484,3104,0
18752,-472,6820,16868,-448,1180,0
7276,384,5344,18096,1820,2480,0
19100,-6488,-10776,17064,-244,1460,0
8756,16120,-1712,27620,-2808,-8676,0
18356,-8700,2124,11052,2488,11696,0
15996,3520,2516,10212,6936,9044,0
17040,-3948,1988,10220,-6484,6924,0
15928,-4508,236,13580,-2912,5996,0
16828,-1508,5148,11852,-4500,8352,0
16612,-1352,3604,14176,-3232,9668,0
17456,-2864,3828,20412,-2592,9144,0
16612,-896,492,16888,1932,8264,0
17424,-1448,3052,7932,-1372,7312,0
19948,-4340,-428,32767,-3176,-15940,0
25728,4708,-5212,14508,-6888,5492,0
23288,-6752,12716,18108,2116,2980,0
12724,-3208,12320,16868,4164,3264,0
14220,5892,7980,17020,3044,3420,0
7812,2260,9048,16276,2620,3684,0
13344,2940,9392,16340,824,2672,0
15132,2848,11028,16164,2424,3508,0
19540,3608,10620,15524,-1332,3228,0
19252,532,8184,17056,-92,1376,0
6584,1368,6788,17352,2076,2040,0
32767,-1972,-26872,22272,112,-1644,0
13736,7940,5108,26720,2404,-6512,0
17064,-2404,1688,31368,11444,9020,0
17436,-1252,3524,7200,-2436,19724,0
15388,-4152,-264,7184,-960,9188,0
15608,-1480,132,8264,1360,9360,0
16564,-3576,4820,13816,-6248,10140,0
16248,-1516,3112,15048,-3616,9724,0
16508,-588,4344,20524,1388,8424,0
16980,-2764,888,19052,1836,6528,0
17548,-1192,2192,7320,-104,6720,0
19860,-5516,-556,32767,-6368,-18672,0
25148,2492,-3360,13592,-5176,7284,0
21396,-5508,12696,19336,220,3772,0
9096,880,11504,18312,3976,3304,0
10780,892,10040,16848,-532,1716,0
10600,4144,10716,16148,4804,3448,0
11716,5964,9548,16796,616,4400,0
16320,5644,10156,15668,1452,2256,0
20360,-904,9604,17356,3308,1948,0
17280,1816,10808,17652,492,-524,0
8828,-2272,8012,19788,1096,788,0
32767,2004,-21148,19908,1844,-1016,0
16476,8176,1936,26792,-1684,-8084,0
14816,-536,-676,30064,13144,9680,0
16680,-7184,-512,9488,2348,11288,0
15436,-176,904,7012,-1920,11016,0
16184,-2292,1632,11860,1444,8468,0
15800,-1720,3764,12084,596,9584,0
16600,-972,4148,18204,-2980,10932,0
15980,-2540,3896,20656,2392,7740,0
16716,-1076,520,17556,1808,8788,0
17320,-1872,3176,9068,-1052,7456,0
17780,-4036,1316,32767,-7008,-32080,0
24544,2876,-4144,13052,-9792,6044,0
22048,-6140,11296,17672,1884,3536,0
11016,532,13092,17420,2408,3104,0
8268,24712,29544,16660,2184,1532,0
10776,1688,8856,16068,532,3584,0
10912,10556,10528,16888,1400,3572,0
15936,6548,10724,16772,100,3076,0
18388,-904,8864,15188,520,2784,0
17816,2688,5960,17640,-1472,1580,0
7408,-3272,4712,17224,1360,748,0
19640,-9916,-6228,20044,-2076,-392,0
10176,4300,912,28020,804,-6412,0
21376,-2640,4168,26116,9896,9980,0
16092,-756,856,7848,5232,17320,0
14636,-6912,-436,8484,-36,10968,0
15876,-2324,884,10548,-792,9292,0
16728,-3208,3640,13536,-1420,9840,0
16320,-1096,4980,15224,144,10260,0
16252,-1904,3976,19584,160,7540,0
17176,-3300,2148,25280,4580,6488,0
16244,-516,1672,7548,132,6392,0
17800,-504,1572,18940,5616,-7148,0
25428,3872,-7692,7132,-11344,6868,0
23748,-7180,11708,18364,5052,6728,0
15452,-3264,12012,15364,-4332,5484,0
12540,5200,6968,16568,4696,5732,0
5960,4828,10148,15636,336,2576,0
13964,160,10748,15868,2792,2792,0
16796,3924,13100,17340,2196,4076,0
17392,1404,11100,14996,1900,3932,0
17232,1048,9664,17576,544,-908,0
11464,644,11008,18088,2008,-372,0
28448,-228,-1936,31924,-4664,-5444,0
17784,-12048,3408,23020,6980,7376,0
11508,7948,256,12656,7116,6744,0
17696,-11328,1892,7676,-2456,8256,0
16864,260,1112,10480,2636,6844,0
16600,-3552,4520,12996,-2544,9216,0
16568,-180,4616,12740,-3468,9928,0
17532,-3232,2652,18228,-4216,9928,0
16040,-676,1520,21072,3264,5688,0
18056,-1796,2120,12240,-1140,5628,0
17640,-832,216,13756,1828,7608,0
26136,3804,-7840,11200,-10816,184,0
23440,-3648,2548,19980,6556,5232,0
17848,-6912,7460,14404,-4796,4848,0
10708,1424,10876,16380,8164,3628,0
-32768,28676,168,16400,-16712,1036,0
11624,-336,11332,16524,6200,924,0
11900,2664,15736,15864,2620,3696,0
19540,3840,11032,16544,1848,4224,0
15880,548,7652,15908,312,3228,0
6896,400,7152,15532,2372,3060,0
32767,5116,-14132,17096,-1580,2668,0
13440,-1592,10404,18920,2764,8996,0
14644,5184,5556,13520,-1320,12812,0
17028,-5384,2708,9632,-3540,13112,0
16616,-712,-216,9916,-784,10196,0
16104,-3196,-328,10704,-2792,11464,0
16408,-540,476,11180,-1304,10788,0
16996,-2288,1164,12460,-3492,11964,0
16420,-1148,1584,11596,-2912,12052,0
16604,-1180,1312,11612,-2652,11644,0
16440,-3584,2964,11080,-4100,10516,0
16016,-1340,1288,10632,-5112,11052,0
16124,-2644,1400,8644,-4196,11776,0
16260,-2764,1836,9544,-3788,10704,0
16136,-1536,1432,10924,-4088,11384,0
16456,-2448,1664,12488,-1884,10588,0
16388,-1792,1020,12304,-3156,11492,0
16948,-1644,472,11264,-756,10488,0
16180,-3092,500,11420,-5216,13460,0
18028,-128,-568,17220,1300,6924,0
19156,1236,-2284,18860,-2304,2472,0
12752,-3924,-308,17900,1596,3304,0
20608,4172,7108,18216,1632,5244,0
14832,-2160,2888,15820,1460,7052,0
13936,3952,5976,14812,1932,4560,0
18288,20628,12756,14984,228,3900,0
17036,1028,11212,17284,3728,2224,0
16864,-48,11012,15824,2184,1148,0
13960,-2456,8952,15852,1840,480,0
13456,1556,6648,15120,4980,-2024,0
12216,1260,8680,15260,3828,-2808,0
12400,2472,6596,15936,5188,-1688,0
15096,676,11628,16448,3468,-1564,0
28460,-9340,1884,18004,-700,-424,0
17436,10520,2680,21168,4792,1012,0
21688,-8488,7804,20432,4144,-4296,0
14084,2972,9676,16888,432,-1956,0
15024,-4524,5104,13852,3356,-1544,0
14848,536,3692,13116,-2128,2812,0
15616,-2768,736,12856,-3696,6956,0
13996,-3436,-2436,16180,-964,8064,0
17612,-3056,1056,18820,2484,7236,0
15284,-2324,-104,18564,3092,7604,0
15672,-2068,-380,18196,1064,6032,0
16272,-1716,-368,17356,4856,1772,0
15148,-2676,-1568,16192,1692,-1996,0
15820,-3460,-3232,20056,800,-10032,0
18020,5056,80,21316,-4028,644,0
22392,-8708,1312,19844,340,5440,0
20248,2736,7760,18468,2068,5312,0
12404,1636,6228,15656,256,4932,0
11992,3652,8856,13304,1244,428,0
16720,6700,9796,17276,2224,656,0
20812,-1840,9872,16592,1128,-604,0
19476,-308,7032,16900,2372,2724,0
13636,820,3680,17056,2068,2344,0
13380,-516,1500,16464,1044,776,0
25304,-92,6076,17216,-168,1912,0
20220,384,-2016,20924,204,2824,0
23352,-5924,2388,17024,1124,-7336,0
19368,1364,4840,14556,1860,260,0
15632,-2460,2296,15732,788,4608,0
13832,-1520,3112,15120,-2548,5892,0
15164,-1808,2800,13388,-2896,8660,0
18484,300,2224,12072,-5776,8516,0
16096,-936,-860,12544,-4444,8744,0
15344,-40,-68,11444,-828,7580,0
15840,-2576,-324,13000,-448,6636,0
16644,-520,-324,13996,3592,5552,0
15932,-2112,-3028,17628,-3760,560,0
17156,64,460,22384,14032,-960,0
18300,-1408,-876,22992,-9080,-2124,0
20584,-5320,-2016,21096,4008,8272,0
16932,112,4908,17892,2044,4704,0
17968,3176,9136,15284,2028,7596,0
13960,3096,11004,13324,380,4856,0
12464,3216,11140,16212,812,716,0
10604,624,10372,15888,2828,924,0
9648,1880,8016,16860,2756,700,0
9496,2148,8840,16048,1356,92,0
13420,1508,7416,17120,3160,104,0
19300,2140,16432,16916,3048,1776,0
17576,-1136,3136,17344,140,3752,0
27856,3676,68,18424,-2712,1024,0
18356,6500,4824,18404,5120,-2140,0
16596,-4248,7360,17300,3084,-7040,0
13760,1124,6836,19936,1208,2352,0
16960,-4428,4732,16320,572,5528,0
15572,656,2572,13260,-5364,9112,0
17152,-756,2972,11496,-3692,8820,0
15896,-1528,1676,10472,-2068,7796,0
15412,-2672,-1368,10996,-1832,7592,0
15296,-2416,-1424,12412,596,8392,0
15616,-2144,-8,14836,1316,8192,0
15936,-1612,-1020,17040,2184,3956,0
15964,-1516,-1568,21244,9256,13316,0
16684,-2132,-1500,20344,-8120,-2004,0
16164,-1736,-2632,15132,4276,4012,0
18824,-3936,-2988,26056,-4616,-44,0
16308,2440,3084,11532,9976,5252,0
15256,3036,1240,15812,-544,4116,0
14360,-1192,-108,15912,584,1620,0
16004,-1140,-72,15856,4368,2216,0
16552,2940,-1388,15580,1244,1240,0
18008,192,-1920,16436,2728,3340,0
17500,-3856,-316,16240,3324,2008,0
17008,-1284,68,16212,824,2156,0
16464,-1480,-180,16384,3760,2844,0
15460,-1688,416,16176,1648,1220,0
15052,-620,512,16052,1104,1332,0
14976,-880,-612,16252,1860,3280,0
15480,-1376,-1704,16200,636,3072,0
15448,-676,-2372,15856,3068,2936,0
15784,-928,-2760,15972,2544,2928,0
14908,-812,-3036,16072,1624,2704,0
14820,-568,-3488,16104,1700,2868,0
14824,-1236,-3344,16116,3700,3324,0
14952,-988,-4108,16880,-1236,3660,0
14396,-1632,-4284,17504,480,6852,0
14204,-1348,-2108,18628,-480,4144,0
23976,-3384,-19144,17296,1236,4048,0
9944,3644,-5312,18840,-1384,484,0
15612,-1588,1812,20204,2208,372,0
16472,-788,1492,21176,5516,6636,0
15912,-3584,1600,12992,-1896,14124,0
15724,-3648,1268,12256,-4244,9504,0
16780,-1180,2404,7592,1264,6468,0
17044,-2340,3472,11572,-1668,10268,0
15984,-2044,5040,12120,-2016,10456,0
15196,-1640,4816,15908,412,10268,0
14828,-1360,3572,17712,-328,8356,0
16004,-1952,3128,16572,32,6388,0
16516,-1088,1936,10392,-272,2004,0
20552,-5048,1472,32767,-728,-21108,0
24908,7440,-3428,10268,-7248,3952,0
25728,-6684,10344,17984,1876,5664,0
10220,-7364,8260,17128,1900,3768,0
8792,9404,9052,16908,4172,1388,0
7456,-2736,11884,17284,2916,2052,0
12452,5140,10616,16892,1040,980,0
13740,1700,10756,16724,3000,2732,0
17512,2792,11780,16492,-520,4716,0
19856,676,4988,16336,572,3008,0
9604,2804,5704,16488,1232,2224,0
14348,-6796,4328,19340,-44,-408,0
9152,-1296,5228,30356,-3156,-8864,0
22340,-1456,10136,27228,6996,7364,0
15940,-4204,5192,8732,3180,11524,0
16864,-4132,-4,8828,-7232,12272,0
16660,-4308,1516,11864,640,4960,0
16240,-1488,4220,10320,-4084,10696,0
16416,-988,4296,14116,-3452,10908,0
14796,-2300,3412,19532,820,10688,0
15520,-1824,2036,19448,1860,4064,0
16544,-2036,2812,7336,-956,1460,0
20060,-676,2404,14780,1928,7748,0
25104,4880,-6772,11580,-4132,3188,0
22800,-2604,11076,19468,10948,6344,0
12940,-5084,8448,16600,4360,3512,0
8712,3820,17172,17516,3104,4804,0
7008,6608,8048,17444,2204,1764,0
6280,-2076,12244,15772,2324,1576,0
11404,712,10400,14928,4116,3904,0
12892,2496,10208,15172,2184,5044,0
16872,868,9872,14244,-656,3984,0
19784,-1872,3932,15636,676,2956,0
14048,1904,3852,16788,1404,4248,0
13452,612,11608,17556,192,2056,0
19276,2832,2140,28684,-4352,-296,0
18928,-10344,4608,22284,4880,3692,0
13156,6480,1664,18196,3900,6008,0
16436,-11024,804,8396,-5120,14496,0
16040,2572,788,7808,292,7028,0
16808,-4308,2884,11228,-1112,11404,0
17760,0,5488,13248,-7044,10796,0
16252,-2000,3628,17256,-1700,10052,0
15024,-2272,1716,20864,2860,6172,0
16808,-704,3176,12380,-3220,6716,0
16012,-2252,2488,12896,2820,5740,0
20212,-2100,1616,32767,-4940,-14004,0
25036,5836,-5148,15384,-4120,6228,0
21608,-9664,13264,17804,2372,2816,0
11344,-3584,10876,18308,4792,3492,0
8252,6032,16184,16748,1076,1028,0
9572,72,10704,16984,3124,1836,0
10724,8052,9916,15880,1184,1660,0
13492,1704,11244,15488,2632,3488,0
16836,2276,10392,16544,1748,4088,0
18668,376,4976,15868,1700,2076,0
14800,3080,4656,15804,1852,2604,0
10908,368,7788,17956,1460,2704,0
32767,-1092,-13320,20764,1408,-2548,0
19528,6088,4252,26440,404,-5428,0
14264,-4960,92,16172,5456,15420,0
17140,-1688,2708,7524,-584,15992,0
15296,-4208,-360,4516,-236,12448,0
15652,-2408,208,10764,2916,5580,0
16252,-2132,3112,13292,-9940,8360,0
16240,-1132,4524,14480,-200,9520,0
16208,-1896,4080,18788,760,9896,0
16280,-1660,3452,16516,-88,5652,0
16036,-1452,2396,13104,-884,5616,0
16828,-1412,4528,12828,2816,3532,0
19208,-3308,4188,27508,1392,692,0
20692,1496,1980,19452,-1780,6560,0
17540,-1068,10484,16816,1612,-1356,0
12444,-3280,12348,17152,4076,800,0
9228,7308,8564,16636,1448,580,0
11404,-5120,10380,16896,1664,916,0
13288,10532,10936,17124,1588,848,0
15220,5744,10488,16536,3000,288,0
16504,1664,8268,16216,1960,1016,0
17508,5016,6080,15540,4148,708,0
16672,3328,4672,16508,1876,2300,0
15352,-1048,1148,15264,4208,4432,0
15800,1664,-332,16704,184,3664,0
15652,240,1360,17328,1300,3692,0
16264,-2860,348,16604,1560,4280,0
15296,-1432,112,16184,684,4776,0
14084,-4812,980,15192,184,4236,0
14772,-5528,84,14204,1276,2144,0
14048,-7216,-1108,21916,1332,-380,0
17748,-1428,2364,21540,5652,84,0
16180,-3936,2392,16444,3864,8080,0
16392,-4620,1284,8252,4572,9780,0
15604,-2212,-524,8908,5708,12344,0
16920,-8016,1140,12204,296,11584,0
16732,-2696,2236,13876,2240,8624,0
16016,-2088,1284,16908,5896,8788,0
17040,-2868,6004,17492,3328,7480,0
16376,-2324,5584,17688,1004,6504,0
15244,-1596,5028,17956,2716,5188,0
16060,-2028,5396,16424,1700,5164,0
15684,-1684,4860,14108,-8,5700,0
17112,372,4000,11408,360,4876,0
20708,-1976,256,25428,-532,-304,0
23468,6828,-3980,16972,528,9156,0
21220,-7240,16760,17288,-4020,1696,0
11560,2460,15452,16736,4828,-268,0
10364,3348,7288,17348,1684,1912,0
10748,6140,8076,16920,1052,3476,0
13348,3612,9484,16684,1152,2176,0
15408,10392,9980,16764,-44,4084,0
18300,-884,9148,17044,-1408,3892,0
19188,-1260,4436,15348,52,2352,0
10428,3648,1416,17396,-332,2888,0
14612,-4692,12332,15820,364,804,0
17824,1600,3668,28624,-5840,-6096,0
19424,-10204,5544,21648,8856,1140,0
14476,4232,1000,21416,7992,1712,0
15996,-9628,-400,8560,-2780,8308,0
15944,-416,-916,8216,2500,9016,0
16588,-4720,800,10264,904,9728,0
16240,-1524,2912,13692,1432,10684,0
16492,-2536,5776,17500,-1372,10412,0
16312,-592,4532,19652,2492,9292,0
16312,-2776,1628,19164,1828,7176,0
17244,-720,1784,8132,1952,8796,0
17704,1172,1720,13244,632,8252,0
24132,4532,-8988,7880,-8880,9800,0
22800,-5600,11536,17412,8028,8480,0
15352,-2436,9448,15596,1956,4848,0
10944,3732,8972,16988,628,4868,0
2556,4192,5404,17580,3240,2276,0
13548,5980,10224,16452,1996,2984,0
13604,4676,10000,16588,2088,3668,0
16380,3440,11952,14644,352,3188,0
21092,-372,6688,17228,1188,460,0
12708,4576,9212,19720,-72,1268,0
12320,-616,15292,17748,1116,-3232,0
7764,8292,0,30588,-1304,-11524,0
21232,-15824,6764,24660,6184,8656,0
13540,8816,1352,9236,4352,20708,0
16724,-9984,-732,11392,-5500,8540,0
16640,2332,-336,10008,-2824,7084,0
16324,-4356,3100,10952,-1388,7684,0
16212,-1096,2408,15520,-5852,9416,0
16960,-200,5780,21328,-3032,9428,0
17028,-3696,1540,20904,1612,7152,0
16772,128,-1076,6420,-684,7764,0
20432,-748,-36,32767,11284,-27516,0
26156,2684,-6464,12148,-4104,4544,0
23200,-9012,15728,18580,5988,5556,0
7748,-2796,15560,14592,268,1548,0
8176,1624,8816,16464,4376,2892,0
7244,3456,11132,16444,1748,1936,0
15204,1796,9820,16772,1320,1736,0
15256,3588,10376,15564,2848,2912,0
17376,1964,10652,18764,1304,1960,0
18184,-516,6128,17704,-228,1828,0
11656,700,5880,18244,1040,1944,0
13148,1268,12140,19428,-152,-164,0
12684,828,3348,30500,-776,-12824,0
21580,-7620,7620,26748,10448,11772,0
13676,3120,1104,8948,4180,18936,0
16468,-11940,100,7808,-8536,9104,0
15932,3028,1148,9672,160,6820,0
15904,-6264,2344,14044,-3780,8416,0
18212,1892,8260,16468,-4204,9236,0
16352,-3692,4576,21220,152,11464,0
17100,-1688,-68,14360,2940,7740,0
18556,-1328,1444,10356,-404,9308,0
23700,-2612,1100,32767,4656,3944,0
25584,7668,-2120,17400,-424,7184,0
23780,-10188,14128,18288,-4220,2684,0
8900,2028,16796,17464,6100,2812,0
-32768,7776,32767,17284,1356,2048,0
7976,1804,9252,14632,3652,3076,0
11960,4404,11136,17592,2908,1876,0
16644,1232,11864,16016,856,2784,0
19456,-2160,9900,15100,3248,2144,0
18208,268,7836,18180,440,2356,0
7100,-280,6424,17012,2168,1132,0
32767,8640,-18084,22724,1612,-1240,0
14672,5100,6328,25772,-1452,-4300,0
18520,3924,1316,20952,9376,13228,0
20548,-8876,2040,8260,-1604,8036,0
15580,3792,280,4072,-1924,11220,0
15796,-4688,2108,10720,-304,8316,0
16652,-508,5324,15568,-3884,9304,0
17652,-2448,5100,19512,-6416,9940,0
15328,-1552,1272,16988,3336,8656,0
16764,-1216,-444,13348,1712,7972,0
18280,-1244,3588,13208,1180,7376,0
22364,-284,2080,24800,-292,432,0
25020,2452,-6576,16168,5504,7732,0
17912,-10128,14492,16220,-7128,5596,0
8400,5708,13296,17168,5012,4620,0
32767,-3168,4796,18616,-3276,976,0
9584,5512,11296,16196,3252,2332,0
10760,-2332,11024,16824,1572,2776,0
32767,5328,6264,2044,-9708,10172,0
20872,968,6556,16856,336,1480,0
11156,2888,5848,17400,1808,2752,0
13320,1908,11168,17952,852,1512,0
11700,-1812,-1388,28176,-2680,-5112,0
19552,-6016,9696,23324,4176,12808,0
15944,-604,4960,8736,2968,10136,0
16364,-2452,2652,7584,-8356,10484,0
15420,-2664,-332,8332,2296,5932,0
16180,-2464,2088,10348,-6020,9416,0
16072,-1536,2312,14544,-4892,9920,0
16608,-3220,3024,16840,-1260,11660,0
15968,-2880,1220,16292,-3844,8136,0
16764,-1228,1512,19984,-464,7304,0
15760,100,2300,15108,172,3568,0
18020,336,976,19848,620,-1584,0
25280,1540,4884,23044,-9696,708,0
12748,-7944,17220,20688,8896,2016,0
11880,-4408,8684,15796,1016,2568,0
7232,6992,10020,15468,4240,364,0
12808,-7732,11196,16192,4432,-772,0
15412,2732,11596,16324,3460,-636,0
15948,-6276,10300,16488,1704,1292,0
16040,-980,9564,16824,2224,2732,0
14048,164,7424,16692,1420,2020,0
14368,-1512,6984,16368,2080,156,0
14292,-2732,7732,16328,1828,-452,0
17564,-196,9512,16832,-2128,1788,0
14708,-3628,2736,17432,2232,2284,0
18348,6464,4056,17652,80,2680,0
16864,-5972,4368,16696,-4624,3444,0
16040,308,2772,16736,-2672,4184,0
15912,-180,3044,14896,-1408,2384,0
16060,-3288,3528,15768,80,1080,0
15660,704,1916,16588,2620,-240,0
16052,-1360,4256,16588,4236,-2532,0
16160,-628,5524,16452,2408,-2416,0
16180,-472,4368,16260,1304,-1972,0
16140,-740,4492,14988,1584,-1268,0
15584,-172,4924,14772,3108,-916,0
16032,-1244,4368,14940,4544,-1716,0
15692,-360,3032,14380,3020,-20,0
17300,6560,4192,19424,7232,-3876,0
19976,-3408,3264,19804,-192,2964,0
18368,-1224,1492,16276,-604,1400,0
18792,-3112,2884,16152,1172,-696,0
16580,1608,11480,16388,4260,-348,0
16116,-9812,7368,16820,3112,568,0
14920,4780,11328,16720,820,1296,0
13236,3168,9464,16404,1828,2184,0
15084,-3780,8888,16024,3004,1740,0
14048,2312,9524,17172,1204,1956,0
17312,5548,7864,14308,3748,1592,0
17348,4348,5152,15692,1264,2328,0
14820,-2700,6020,16648,632,3684,0
9644,2020,6424,18672,-212,5348,0
32767,-2656,-27680,20156,4196,1620,0
13148,11852,-2928,21876,-1888,120,0
14564,-4532,-120,21372,2944,1940,0
17060,4356,2004,19160,4948,10300,0
14888,-8328,-1656,9908,-648,6292,0
15032,-196,568,10084,744,7500,0
16928,-4376,3764,11984,-2792,8448,0
15800,-1732,1776,12332,-2900,8616,0
16272,-1424,3268,18252,-2912,8148,0
16640,-2240,2936,14868,-168,5712,0
16252,1236,1400,15424,-928,7524,0
17908,-1764,1168,10732,516,5456,0
20440,-3468,788,32767,580,-4476,0
24284,4744,-8580,14192,-6224,8056,0
20520,-3148,9120,17420,1168,3348,0
14420,-7372,7908,17072,5612,2348,0
8432,2816,18360,16516,4048,1608,0
12016,1668,10068,17080,3424,912,0
9452,1300,9812,17348,1428,1884,0
14224,704,13144,17232,3140,4436,0
19100,-392,12480,16616,2320,3932,0
18736,2380,8056,16564,108,864,0
8072,-432,8128,16844,1832,956,0
32292,-2496,-27072,20412,1240,1376,0
8852,8444,7944,26120,2960,-1076,0
20636,7440,5068,24660,6956,7524,0
18848,-4420,2576,6844,-5872,16576,0
16456,788,-536,4588,652,6948,0
17676,-6512,3640,10360,2364,7696,0
16548,-2684,3428,12596,-10976,9956,0
15888,196,4372,15448,-2664,9720,0
15556,-2576,3524,20184,4800,3956,0
16088,-972,2856,16312,-2676,5480,0
17216,-2496,3344,7984,4732,3272,0
19512,-1028,2436,32767,2432,-32768,0
22988,3760,-1224,9124,24,5456,0
23956,-6188,9200,19416,-492,6516,0
8196,-2576,13792,19420,7108,4052,0
10572,5964,10700,17060,1364,1804,0
11816,-1972,8496,15876,1648,2920,0
12004,2896,10100,17944,-384,1124,0
15528,3684,11212,15780,2500,3368,0
17496,-212,10424,15604,360,4092,0
17836,2196,5416,16904,156,3476,0
13796,212,5392,16664,1480,3172,0
11420,-552,8480,17628,1412,2744,0
32767,-7044,1784,25528,-1524,-2716,0
16716,-980,6588,24180,3308,5152,0
14432,4796,3564,20312,6148,7664,0
15876,-8264,2920,9748,-2536,13852,0
16536,2748,2328,6816,-1652,9496,0
16260,-4016,3124,8352,2456,9284,0
16244,160,3288,13772,-10580,9876,0
16672,-2336,3512,-15412,-1748,-32768,0
15888,-32,3548,20372,3732,9132,0
17876,-1936,2916,16536,-1704,7084,0
16532,-2072,2432,9740,2024,4164,0
20480,-3596,1828,32767,-1960,-26288,0
22160,3920,-3320,12528,-5308,4180,0
