Lx,Ly,Lz,Rx,Ry,Rz,label
15148,-2060,8320,16392,-5164,2768,1
16212,1156,6560,16752,320,3704,1
15208,-1800,6288,16296,-4788,2856,1
14864,-1888,8212,16500,2816,2452,1
15836,-1088,6924,16576,2380,3724,1
15300,28,5228,16532,-2960,3716,1
15888,-472,5852,16336,-952,2400,1
14716,508,8224,16276,312,2632,1
14932,-1064,7228,16360,2004,1576,1
14744,556,6876,16416,-364,2980,1
16136,-684,3940,16512,-368,5148,1
20548,-264,4916,17188,-2684,6008,1
19532,404,-1148,16556,1752,3400,1
12976,-1208,3408,15792,1672,748,1
10732,15284,15812,15408,2068,-1808,1
9052,2616,11676,16360,1268,808,1
22852,1888,2164,16496,1608,1872,1
16940,-1080,6036,16456,1176,3432,1
17560,-692,4036,16844,1240,1684,1
14388,-1020,8740,16480,664,1200,1
14756,468,5644,16216,1848,1216,1
15932,684,7040,16620,1612,2740,1
16216,1012,6904,16672,576,3040,1
13668,-444,11784,16512,212,3060,1
13384,424,6432,16088,1340,952,1
15304,2740,712,15952,476,1220,1
15432,-6312,4880,16356,3960,1712,1
15588,-1900,4564,16248,816,3760,1
16164,3464,1924,16764,-7356,5456,1
16428,1664,6420,16268,-7624,5208,1
16192,-3416,7704,16552,1732,5296,1
15144,-6012,4936,16180,4260,5196,1
15728,-1028,2680,16016,-1368,1960,1
15276,-356,5688,16340,-2368,1476,1
16528,3664,5104,16164,-2652,4584,1
15976,-1760,7792,16280,-1360,4036,1
15828,-3116,5752,16016,228,3700,1
15388,-1716,5764,15860,1184,2500,1
16200,-652,5480,18580,1348,2032,1
15628,-848,6952,18296,-3524,2436,1
15644,-3260,6116,18644,-4260,72,1
15264,696,7908,13092,-6584,14788,1
15844,-2676,5748,8680,-124,23132,1
15132,-3612,6196,15080,144,3932,1
15156,-448,6832,16736,508,492,1
15640,2056,6012,16272,-4992,1568,1
15344,-5152,10580,16332,164,2896,1
15324,-6620,6936,17320,7424,4644,1
16220,3560,6476,16072,-2616,1336,1
14912,632,7328,15676,-10196,-1108,1
16104,1828,6196,15920,-1696,2704,1
15580,-3644,7744,16668,4260,4316,1
15400,-2928,6972,16224,296,3140,1
19348,728,1744,16608,628,2544,1
18012,4160,6232,16504,860,1260,1
12888,1080,12912,16324,932,916,1
4672,1644,21772,16296,-1532,2236,1
32767,-1932,-1732,17220,412,2552,1
10708,3380,3972,15984,2144,2488,1
14444,-5984,4008,15996,3400,5944,1
16056,-104,3832,15768,-4264,2880,1
17532,2084,4636,16188,-7152,5960,1
15968,2444,4700,15664,-5608,5320,1
15416,-5828,8004,16512,1152,4044,1
16320,-3472,7036,16228,2580,5484,1
16148,1812,4800,16128,-664,3736,1
14964,4,1384,15632,-5432,3312,1
15508,1716,8160,16080,-2644,3480,1
16048,-2208,9156,16340,1888,3684,1
15976,-2568,10712,16416,-484,4836,1
15712,1224,6552,15936,-1908,4204,1
15468,-1432,5684,15804,-1660,1724,1
15432,-2324,4284,15732,-1092,1396,1
15496,-3132,4180,16148,-2088,4136,1
15560,-3320,7076,15256,-1740,6256,1
15532,-1060,8008,16092,-3108,4772,1
15224,1620,5404,15888,-5756,5012,1
15180,980,7528,15652,-5108,5160,1
15252,-3064,10464,15744,-1780,4236,1
15688,-4820,6444,17092,1860,5176,1
14780,-1408,7832,15004,-1704,4788,1
15740,-996,4948,16284,-1844,4704,1
15524,-1192,6276,18076,-1596,896,1
15504,-3072,5692,18724,-7440,2240,1
15812,-2252,7652,19272,-972,952,1
15216,-828,5428,18376,-3476,3716,1
15248,-816,4920,13304,-2700,7520,1
14192,-756,4696,5644,-7612,10760,1
16712,-2984,10044,28276,3244,-8884,1
14496,-4216,9728,17624,-5200,2268,1
17332,-484,7344,16468,248,2704,1
14952,3904,7000,17452,-4676,1116,1
14876,-372,6892,16568,-5696,664,1
14148,-5096,9480,16416,-2592,2716,1
15152,-588,6700,17124,4120,3004,1
14488,656,7340,15856,-1224,280,1
15336,6672,7536,15872,-11824,2040,1
14924,-2880,8740,17828,6068,5032,1
15360,-4664,9420,16328,4012,4276,1
15212,1060,8156,16436,-1372,2720,1
15236,1128,6764,16156,-1548,2184,1
15852,1452,6840,15932,-6356,2500,1
14376,-2256,6108,16336,-2204,4160,1
15416,2096,6780,16188,628,4228,1
15540,36,7852,16508,2068,3988,1
17092,40,4660,16384,788,3832,1
18216,-356,4780,16300,-1992,4352,1
16208,2616,3728,16500,-1416,4904,1
15384,-2244,2880,16296,1260,2396,1
17932,992,7928,16156,-472,2300,1
16472,-1244,17436,16468,-720,2412,1
8792,7108,16572,16092,1436,300,1
11124,4668,8980,15940,2032,444,1
16736,-3284,3088,16228,1904,3756,1
17008,780,5852,16660,676,3788,1
15568,-3944,3784,16256,-120,3344,1
16104,-968,2860,16336,-2248,3580,1
16540,7612,1400,16504,-2880,5388,1
16440,-1136,5228,16412,-1456,2464,1
16052,-3468,4932,16488,1496,4080,1
16088,-1104,5024,16284,228,3712,1
16256,1280,3896,16268,-1044,4076,1
16108,156,3464,16292,-1168,3068,1
16060,196,4204,16160,-552,3372,1
16124,-816,4096,16268,-160,3412,1
16272,-1232,4496,16320,-708,3712,1
16360,36,4400,16344,-676,3424,1
16160,-240,4236,16324,-1032,3952,1
16060,-780,3964,16260,-824,3332,1
16036,-864,4092,16332,-428,3040,1
16092,-656,4240,16240,-964,3452,1
16164,-392,4436,16304,-912,3764,1
16096,-588,4272,16320,-916,3728,1
16104,-656,4208,16304,-708,3272,1
16112,-772,4212,16140,-444,3460,1
16104,-372,4192,16328,-724,3192,1
16144,-660,4272,16244,-1132,3256,1
16076,-644,4132,16320,-800,3312,1
16088,-780,4112,16400,-1272,3784,1
16192,1744,2508,16292,-1728,3212,1
16056,-1516,4364,15964,-3640,1436,1
15680,-3216,6320,16528,4564,4328,1
15796,-3240,5644,16432,496,4144,1
16092,888,4912,16216,-3012,4968,1
16780,4376,3284,16248,-3200,4652,1
15604,-3908,5308,15988,-916,3072,1
15764,-2272,5016,16084,-224,2068,1
15744,36,4328,16000,384,2012,1
16068,-492,5176,16068,-1364,1076,1
15832,3184,5088,16492,-2196,1788,1
15884,-4164,3748,21120,-300,2888,1
15704,-2920,7276,20280,-3192,328,1
16580,-412,5600,12900,-756,7100,1
15764,-2032,5120,13248,-3684,3792,1
15572,-1612,3932,15300,-472,7568,1
15712,-2056,3520,17572,-3616,11224,1
15764,-1816,6364,22956,-14984,-6196,1
15364,656,5820,17132,4068,420,1
14984,-1284,5712,15968,2244,2180,1
14848,1056,7312,16560,-5068,1484,1
14324,-7744,14184,17204,3696,2060,1
16848,6760,5448,16456,1368,3532,1
15236,3944,3512,16736,-320,1068,1
16032,-2040,3304,16048,-3976,212,1
15452,-3732,7184,16516,-4360,1376,1
16464,-1524,5528,17072,3192,3612,1
15556,-364,6772,16268,-1016,3916,1
15712,-1228,6368,16540,-1148,2780,1
15828,1600,6356,16264,-8804,3496,1
15768,-1104,5800,15140,-14076,4472,1
15572,-2964,6684,16800,5536,4804,1
15292,-2588,6280,16848,15584,4828,1
15448,1424,7272,15280,-1212,3172,1
15784,-2144,6068,16388,-3200,3532,1
13828,4444,5048,16412,1740,2764,1
14856,-2492,8280,15864,192,1228,1
14704,2648,14280,15944,2612,360,1
8096,29140,20028,15832,-620,2164,1
13096,-11344,5960,16404,2488,1248,1
17912,2924,5060,17384,2220,6632,1
18896,-8344,6072,15860,-1056,6292,1
13344,3560,2296,15704,-5628,5724,1
15880,3792,3456,15648,-4156,5376,1
16528,-6192,7188,16308,2828,4260,1
16376,-1332,7900,16004,-144,6232,1
15560,-1336,8108,16196,-888,5484,1
15716,1992,4872,16184,-1308,3460,1
16024,-2144,3988,16104,-152,3788,1
15400,152,4576,15508,164,3832,1
15672,-756,5612,15828,420,3828,1
15064,-1328,6844,15516,-1388,5152,1
16292,-1680,7688,16156,-1220,5116,1
15132,-356,7304,15740,-1776,4448,1
15320,-2176,5396,15612,-376,2316,1
15012,-300,7512,16528,-4020,3164,1
15888,-3400,5764,20784,2352,2804,1
14940,-208,9428,16492,-4880,7432,1
15764,-3860,8996,14564,-3184,5660,1
16108,32,7032,14388,-192,7592,1
15604,-2204,5660,10508,-6392,16612,1
15504,-3548,1076,26416,5732,-5212,1
15080,-2224,-7344,14540,-1592,6592,1
15068,-2572,-976,16696,-3804,4980,1
13224,-548,13188,16748,-1440,6308,1
19012,-460,5496,16664,-216,7896,1
13660,108,1780,15712,-1684,-204,1
16028,-5228,6928,16196,1516,-2712,1
15576,192,7188,15784,3200,-3276,1
15900,156,7520,16364,-1252,5484,1
15692,-376,6952,16488,-1116,2756,1
15372,-2200,3728,15960,408,-1156,1
15596,-1588,-1000,16816,600,11136,1
16412,-812,1904,17792,-7544,6336,1
15820,-2772,10728,15464,-2572,-548,1
13768,-3996,11072,16252,5072,-120,1
18584,-344,8000,16444,-1204,5552,1
15984,320,8116,16480,-1864,5500,1
15564,-1120,8936,16484,-2772,4552,1
15296,-1340,2964,15916,304,5080,1
15312,-1596,-2068,15568,-3768,3160,1
15028,-1420,1268,15768,-916,1796,1
14544,-980,13600,16428,1344,3604,1
16424,-4632,10368,16552,1016,6384,1
15524,864,6188,16360,-1096,5316,1
15764,1004,2224,15812,-2296,1288,1
15156,-2132,3276,15832,-60,4,1
14044,-1796,9180,15656,1044,1532,1
16108,320,8568,16360,-80,7300,1
15264,296,8732,15732,-2260,5596,1
15272,-2004,7644,16056,-5440,6692,1
14912,-2532,7200,16128,-3688,4568,1
15272,-2492,5576,17088,-56,5636,1
15484,-1096,9924,22468,1344,660,1
15044,-1908,8012,15992,-1136,6500,1
15672,1244,6408,13536,-3836,4720,1
15312,-3120,6524,15264,-2300,5804,1
15404,-1416,4572,13696,-4112,14160,1
15564,740,5824,17144,1780,5884,1
15072,-744,8464,16356,-4256,1036,1
15084,1512,4728,16456,960,-1808,1
14696,-504,3900,16568,4076,-564,1
14900,-872,4456,16716,1512,2612,1
15292,1156,7888,16680,-2840,5284,1
13988,3180,11720,16240,788,-1256,1
13616,-1188,10028,16548,292,4660,1
16280,768,8484,16356,2608,4676,1
14584,2992,7056,15260,-5348,736,1
17168,-1436,9012,17120,10244,7208,1
18196,1316,4720,15452,-3476,4824,1
18728,1196,6448,16524,-7788,3708,1
12528,-1564,11416,15568,-1532,3336,1
15288,-252,6196,16212,3647,-1,1
14732,-3992,9124,16576,-640,4896,1
13688,1844,10916,15744,580,816,1
9836,5784,15000,15792,2888,44,1
11508,-3916,10812,15660,2200,2700,1
14216,-1176,5536,15752,916,6856,1
17256,2980,5836,16628,-360,4720,1
15636,-6676,2264,15996,-2540,5180,1
15148,-2348,732,16096,-2008,4692,1
16360,944,2780,15700,-1176,3868,1
16132,-3840,6116,16488,2968,808,1
16468,4604,5820,15532,40,4360,1
16268,576,5264,15560,-152,8260,1
15936,2552,5004,16264,-2264,3712,1
15364,-8280,3584,16000,-3196,5480,1
15884,-1012,2600,15588,980,6212,1
15860,-4096,6056,15692,324,4428,1
16056,-44,5408,15956,-1132,5664,1
15256,1208,5880,16348,-1840,4892,1
16140,1572,4784,15724,-1072,4452,1
15732,-4236,6836,15732,-2300,4700,1
16284,-1484,6412,16076,-2344,4372,1
15876,-3588,4580,17440,-176,1940,1
16648,-392,4312,21036,452,1536,1
15468,-2884,4964,17112,-1000,5056,1
15788,-3036,4796,17592,-908,3100,1
15488,-2912,4264,13628,784,9924,1
15400,-916,2608,10136,-6376,13076,1
15620,-2196,4516,15420,-2896,-2296,1
14244,-724,9208,9936,5556,-392,1
15460,-3840,5896,15228,-3012,6180,1
15036,-1548,9912,17040,-1080,2716,1
15668,3016,5240,15328,-3664,1040,1
15680,2436,6872,16552,-5928,2088,1
15568,-3532,7292,16820,2056,3708,1
15368,-4376,8192,16604,2396,3584,1
15356,-332,7448,16968,-328,3220,1
15764,1732,5776,16348,-1752,584,1
15840,184,5956,16552,-2060,1216,1
15652,-700,4904,16372,2872,172,1
15644,-1568,4268,16448,872,316,1
15280,-228,4124,16580,-1612,956,1
15668,-136,4616,16940,1112,2180,1
15664,2316,3756,16348,-1368,-220,1
15752,-528,9220,16520,2980,1208,1
13572,-3400,14096,16548,2968,312,1
16068,2520,8448,15856,3156,-1860,1
15764,1740,5680,16372,1220,2168,1
15320,-1008,4020,16276,216,2572,1
15104,-3068,4296,15896,-3896,4876,1
15728,-496,6824,16824,-8528,6100,1
15656,776,9772,16768,-14476,7556,1
15484,-1900,6160,14756,8232,6688,1
14736,-1592,3772,16216,12448,4016,1
16124,2504,2932,15964,796,452,1
17992,948,5532,17168,-7476,580,1
18992,3052,4792,16344,696,2712,1
15348,-1700,9712,16764,3932,4616,1
16136,-524,4532,16344,-4284,2024,1
14332,-2868,6680,17052,1660,3628,1
13988,2136,7668,16236,740,1604,1
14380,2360,8176,16220,980,1840,1
9796,6264,14964,16036,240,1960,1
13252,2220,4632,16192,492,3068,1
14384,-2720,6264,16200,1928,2508,1
15032,-1972,3660,15980,712,2620,1
15576,344,1388,16172,-476,5712,1
16256,-1140,4916,16488,-2292,5328,1
16784,-1096,6172,15904,-3792,6208,1
16316,-504,3632,16276,80,3564,1
15996,240,372,16228,-920,2116,1
15740,-244,-608,16168,2264,2824,1
16616,628,4860,15956,1408,380,1
15788,-52,9236,16156,1368,2732,1
16968,1692,5276,16312,1492,4168,1
14552,-3712,5492,16072,-312,4752,1
16728,-1288,3164,15988,832,3292,1
14920,-2344,6252,15740,1296,636,1
15468,-1024,6872,15416,840,240,1
16468,-588,5188,17384,-1508,3196,1
15600,1008,5580,19956,-1764,4996,1
15356,-1688,4672,21824,1156,2796,1
15564,724,6760,13288,2020,7964,1
15520,-2172,6924,14080,36,4468,1
15844,-2816,6360,14916,-384,7776,1
15396,-1360,6104,18084,-648,9784,1
15344,-896,5084,11568,948,15304,1
15588,-1020,4684,11404,-9476,16932,1
14852,-1140,9376,17236,7732,-2000,1
15512,-1684,8024,16564,-548,5624,1
16364,-764,5016,16132,-2804,-2248,1
15136,-1084,6856,16364,-1368,-564,1
15512,132,7260,16884,1276,3136,1
15424,100,7224,16508,-2684,1720,1
14784,-368,7380,16420,-5324,1604,1
15708,-248,7380,17124,468,3744,1
15528,-700,7968,16128,5208,4208,1
15176,-1708,7352,15856,3388,1288,1
15748,3980,7648,16512,-11476,5452,1
17848,6092,5212,15588,832,3228,1
17168,-2504,6504,16220,440,3960,1
13408,4864,8820,16228,2056,2236,1
12588,244,8132,15852,2208,2536,1
12136,788,9784,16244,1308,3432,1
18128,12864,10572,16772,1872,4932,1
15872,-20348,1704,16904,-520,3624,1
19448,13500,3472,15968,-276,5968,1
16748,604,6528,15996,584,3824,1
15976,-6240,4320,15960,2088,3132,1
16096,1172,6500,16052,1188,4016,1
16656,4324,4776,16376,152,5320,1
16372,996,4140,15952,-296,5328,1
15968,-6792,2952,16364,-876,5288,1
16128,2024,-132,15564,-756,4404,1
16236,-316,-1852,15932,-1740,4256,1
16308,-2880,432,16032,772,1696,1
16432,-6404,7916,16024,1952,1836,1
11556,396,14304,16224,-748,5996,1
24432,14008,2244,16792,-912,5932,1
13252,-3596,3820,15404,-96,3404,1
15004,-1888,2372,15708,1728,2196,1
16092,1332,3808,16672,312,2968,1
16328,-648,5872,19240,-3220,32,1
15696,-3896,6644,21488,6232,4704,1
16244,116,4028,17328,1384,7568,1
15776,-1852,6124,10084,-1836,13444,1
16336,-2028,5468,7372,13656,9584,1
15820,-2440,6348,16576,-13248,11248,1
15900,-2352,4788,16540,-760,11372,1
15724,684,2392,10448,3348,16404,1
15464,-1144,3896,11092,-18996,-776,1
15416,-524,6824,12596,6780,-964,1
15484,-912,6748,16520,552,4600,1
15712,-304,7036,14004,-4656,3072,1
15964,1188,7144,16436,1112,-600,1
15440,492,6068,16520,-908,4164,1
15676,-4,6924,16556,-3220,2616,1
14528,-2652,7992,16136,2228,2364,1
15184,1176,5760,15572,2836,2776,1
16432,4356,5892,16800,3636,4576,1
15984,-80,8692,17084,-10092,4620,1
15840,-744,7324,16172,-10060,4236,1
15608,5504,4988,16444,304,5244,1
16232,-668,5344,15968,4756,3000,1
17680,4776,5636,16080,6496,1608,1
17772,4344,7608,16384,-3352,2048,1
13072,404,10224,16508,1392,3576,1
11700,2824,7936,16652,128,1952,1
13488,596,6944,16336,2288,3056,1
15972,-580,8348,16228,404,1852,1
16776,4480,21268,16724,628,2048,1
20224,-16676,-16,16876,1692,3604,1
16004,4388,3796,16240,752,3448,1
16864,1704,3660,16244,2160,2760,1
16616,-7484,2772,15948,860,2568,1
17012,6792,-84,16656,-4788,5200,1
16384,7592,712,16044,-2728,4764,1
16960,-2592,2364,16216,2536,3196,1
14860,-5268,7496,16168,1764,3148,1
15696,-8572,6928,16488,1172,3512,1
16644,1580,4068,15972,308,3616,1
15812,-500,2416,16104,-1040,3148,1
15964,2168,5584,16228,-192,2676,1
16044,4184,5276,16532,1096,2472,1
16024,-4156,7000,16976,980,2004,1
16060,-532,7008,23268,340,-932,1
15320,448,5988,22904,3160,4828,1
16072,-204,5736,10840,-2084,12240,1
15472,-5100,4472,10668,2048,6244,1
15500,-2252,2880,15116,-2788,8652,1
15136,-1760,1652,10252,-3100,13752,1
15492,-960,3800,14704,-2956,12248,1
15000,2716,5552,7836,-2820,-1484,1
15916,1896,10588,16980,-4360,4952,1
14696,-7052,12960,16224,1284,6324,1
14932,-9532,11624,16628,7356,5856,1
16148,2332,7268,16552,-2352,804,1
17248,9272,4060,16648,-5704,248,1
14520,-2644,4484,16376,176,-144,1
14760,-4532,8540,15956,3000,1836,1
16500,-1324,7320,16464,5920,3504,1
15660,1796,6980,16240,-6400,5184,1
16168,-1688,6492,16544,-10804,4536,1
15084,244,3724,16396,-6660,5320,1
15140,-1668,1044,16380,1184,2892,1
16456,-936,5688,15916,10676,1016,1
18284,-44,4572,16292,-2540,2716,1
18632,580,7300,17096,2028,3160,1
15068,-544,10756,16532,-432,3568,1
14320,-528,10424,16384,912,3208,1
14428,2344,5352,16164,1436,1844,1
13552,-2568,7708,15976,1308,2332,1
13836,-1512,9680,16496,1100,2948,1
14596,984,10828,16264,-836,2668,1
7988,1784,27108,15952,908,3216,1
20320,-9996,4580,16204,912,3512,1
15876,-984,3692,15612,4616,1516,1
16864,-2196,1924,15812,1012,5572,1
16940,2220,2492,15524,-6516,5836,1
16388,156,3500,15716,-3228,7320,1
16756,3072,2592,16356,-3696,5456,1
16116,-4848,1380,16004,-1584,4780,1
15324,-2720,-284,15616,1952,4832,1
15464,-6076,3056,15732,1836,2112,1
16036,132,3312,15996,-388,2868,1
16240,820,6028,16348,-732,4372,1
15684,2068,5140,16004,1164,3820,1
13928,10504,9568,16112,-72,4916,1
16724,-324,5852,15656,-704,4248,1
15392,-5968,3704,15700,300,4120,1
14904,-8804,7884,16368,-1028,3984,1
16640,-924,5948,16444,-2260,2708,1
15904,-164,5896,19884,-1928,2056,1
16108,2556,3932,17508,-1048,5840,1
15732,-1596,6304,16756,368,5760,1
15888,-3376,6756,15008,-216,5432,1
15556,-1640,6156,14336,-2272,5856,1
15716,-2344,4812,14436,-2364,8000,1
15132,-1456,4384,14432,-1592,11952,1
15240,40,728,10412,-5824,16396,1
14716,-2772,8772,26260,4316,3256,1
16304,4492,7204,20624,-3672,10468,1
15488,-2008,11076,16336,-2924,968,1
14704,-4900,10796,17900,1840,1604,1
14684,-6076,10504,17148,2276,1116,1
14692,32,9292,17140,-2268,1232,1
16488,8436,5900,16596,-1036,-96,1
15408,2432,5020,16716,624,428,1
15676,656,4732,16192,-76,-1500,1
14500,4564,8652,16812,572,1340,1
15060,-12416,8872,16612,1028,740,1
15020,-1724,9728,16616,1512,572,1
15448,-4364,9608,16696,1696,432,1
15680,8876,7740,16280,1788,-1076,1
15864,2032,4364,15588,1300,56,1
15240,-4176,4608,16620,-648,2220,1
15136,-424,5848,16508,-1528,3572,1
16024,-1596,7528,16064,-5932,2780,1
15432,-1384,6012,16600,-4172,2948,1
15276,-2416,6324,16740,-196,2452,1
15296,-356,4868,16528,-160,3880,1
15968,-772,4652,16620,1216,4032,1
16764,3100,5252,16520,-1100,2424,1
19100,-3304,3828,16232,1104,160,1
19660,-316,7136,16176,1700,420,1
14848,-2076,8440,16556,384,1856,1
14672,-216,10112,16736,-256,2496,1
9616,736,31760,16840,656,3180,1
15804,-4044,4048,16784,764,2500,1
18908,512,4572,16056,-336,4356,1
15776,976,4924,16420,1348,3448,1
15264,-3580,5512,16340,-176,3144,1
15872,-2976,4516,16372,-1064,3896,1
16432,368,3552,16584,-1280,3972,1
17404,4828,3212,16548,-168,3556,1
13248,2076,9684,16568,280,2604,1
11200,2088,15576,16564,1656,2572,1
28032,-11240,748,16928,4036,-980,1
11672,3592,3868,14788,28,-2396,1
16284,-3104,5180,16148,168,-200,1
15544,-2080,4152,15280,-1432,3984,1
16300,-1160,6024,15744,-1160,6560,1
15896,-396,5620,16396,-2900,3596,1
15316,-2724,2284,16752,-1592,4048,1
15404,-1456,6020,15124,-2848,4732,1
16120,-640,4756,17536,804,4692,1
16004,-1976,8628,15272,-3392,9084,1
16024,-108,6260,12492,2172,9620,1
15452,-2836,6932,13552,-2724,11916,1
15700,-1828,7256,18672,3356,1380,1
15724,1696,7180,19832,-4220,1716,1
15272,-2624,5176,23572,2648,800,1
15648,-808,5544,11008,-2364,8364,1
15404,-2400,1368,6548,-8544,17184,1
15216,1440,5000,15652,468,-15392,1
15704,-1176,4444,9904,-1164,-1768,1
15488,-484,8040,16416,-1832,2940,1
15456,-560,7400,16876,3692,3940,1
15564,-1376,6712,16468,816,2152,1
13520,1240,10596,16032,-236,700,1
4896,11808,-3304,16080,1480,1896,1
12912,140,-1088,16656,428,4032,1
16072,856,3544,16144,-1532,3784,1
16208,848,3028,16208,-1608,3348,1
16128,96,3044,16324,-1276,3388,1
16180,1248,4024,16088,-148,3564,1
15624,1004,3808,16384,464,3636,1
16004,-1788,4096,16096,0,3464,1
12260,-4112,9256,16468,632,2800,1
18420,-2504,7136,16508,1372,5188,1
16080,7348,4600,16088,-1080,4388,1
15732,-1404,4968,16152,-1004,3772,1
15564,108,3156,15708,-208,3368,1
15620,-2612,6976,16380,-616,2980,1
16556,1328,5196,16140,-1136,4832,1
15940,-1336,5808,16260,-1068,4152,1
15812,-432,6020,16116,-1432,4912,1
16044,-756,5408,16072,-1188,3836,1
15672,-992,4128,15936,-932,3132,1
15776,-1268,4568,15848,-1156,3076,1
16016,-1996,5124,16044,-1004,3752,1
16004,-812,5092,16360,-1768,4064,1
15968,-1504,5680,16308,-1800,4392,1
16052,-1296,5160,16212,-1192,3604,1
15928,-1064,5196,16172,-1188,3556,1
15940,-1108,5112,16252,-1256,3540,1
16056,-1084,4748,16292,-1264,3508,1
16036,-1024,4912,16376,-1300,3712,1
16024,-1128,4964,16316,-996,3408,1
16184,-924,4880,16376,-932,3152,1
16192,-756,4316,16324,-740,2992,1
16452,-696,2264,16384,-192,2540,1
16440,-24,2224,16356,84,2384,1
16464,-408,1520,16488,384,2588,1
16324,-596,1212,16524,-100,2676,1
16352,-44,1416,16476,56,2460,1
16412,-420,916,16384,-324,2900,1
17288,9004,2900,16292,-824,2528,1
17556,-636,2400,16472,1612,3248,1
16336,-3336,5832,16676,668,2528,1
13452,2748,8236,15900,1212,3584,1
13672,384,1776,16436,-472,3544,1
16028,-7480,2652,15952,-384,816,1
22148,2616,-4964,16820,1368,4004,1
11820,-3160,2296,15160,-2260,3404,1
15008,1688,4508,16496,-416,128,1
15852,-2280,4800,15360,-96,4444,1
15144,92,4676,15108,-1680,4436,1
14796,-172,8848,14544,-2288,6448,1
13428,-152,8520,15000,-2480,6188,1
16668,764,8984,14948,-2752,7492,1
14540,-560,9348,14252,-2192,6764,1
14080,-460,9412,14604,-1824,7876,1
14080,-724,11016,14388,-2104,8452,1
13540,-2232,10440,13740,-3428,9584,1
13332,36,11772,13556,-4608,9620,1
13012,160,12444,12984,-5364,9780,1
12928,-452,12440,12892,-5740,10020,1
12768,188,13280,12956,-5944,10632,1
12360,-272,12820,13052,-5528,10408,1
12544,-20,12788,12964,-5600,10072,1
12848,1152,12924,13416,-4952,9580,1
13236,1016,12192,12836,-5144,9668,1
13152,936,12280,13164,-4436,9568,1
13900,1196,11896,13248,-4800,9076,1
14256,892,11332,12904,-4808,9340,1
12924,1564,12124,13392,-3832,9608,1
13084,1720,11800,13296,-3860,9792,1
12808,1520,11720,13268,-4160,9816,1
12868,2268,11220,13316,-3920,9088,1
12964,2816,10712,13472,-4056,8464,1
13068,2232,11084,13480,-3800,8220,1
12848,2980,10944,13492,-3632,8228,1
12924,2276,11400,13424,-3692,8652,1
12868,2340,11624,13676,-3880,9208,1
13044,2116,11560,13528,-3904,9400,1
12972,1944,11456,13628,-3420,8904,1
13032,2080,11132,13500,-3748,8432,1
12964,2388,10996,13536,-3996,8504,1
13048,2164,11144,13520,-4092,8848,1
12940,1932,11212,13592,-4152,9044,1
13144,1972,11244,13612,-4056,9232,1
13040,1888,11320,13588,-3852,9072,1
13148,2148,11096,13624,-4112,8632,1
13072,2272,11056,13568,-3988,8600,1
13176,2028,11132,13664,-3676,8728,1
13184,2000,11360,13624,-3744,8788,1
13152,2048,11144,13700,-4000,8868,1
13120,2080,10948,13632,-4252,8636,1
13268,2036,10996,13748,-3972,8700,1
13220,1988,11116,13780,-3748,8524,1
